; DOASIS Fit Result File
; Date and Time of Creation: 2/14/2017 17:01:40
; DOASIS Version: 3.2.5029
; Fit Scenario File Name: D:\Car-MAX-DOAS\JS\NO2_O4(405-450nm)_Diff.fs
; 
; 
Fit Coefficient (NO2_298K_(425-490nm))	Fit Coefficient Error (NO2_298K_(425-490nm))	Shift (NO2_298K_(425-490nm))	Shift Error (NO2_298K_(425-490nm))	Squeeze (NO2_298K_(425-490nm))	Squeeze Error (NO2_298K_(425-490nm))	Quadratic Squeeze (NO2_298K_(425-490nm))	Quadratic Squeeze Error (NO2_298K_(425-490nm))	Cubic Squeeze (NO2_298K_(425-490nm))	Cubic Squeeze Error (NO2_298K_(425-490nm))	Fit Coefficient (NO2_220K_(425-490nm))	Fit Coefficient Error (NO2_220K_(425-490nm))	Shift (NO2_220K_(425-490nm))	Shift Error (NO2_220K_(425-490nm))	Squeeze (NO2_220K_(425-490nm))	Squeeze Error (NO2_220K_(425-490nm))	Quadratic Squeeze (NO2_220K_(425-490nm))	Quadratic Squeeze Error (NO2_220K_(425-490nm))	Cubic Squeeze (NO2_220K_(425-490nm))	Cubic Squeeze Error (NO2_220K_(425-490nm))	Fit Coefficient (O3_223K_(425-490nm))	Fit Coefficient Error (O3_223K_(425-490nm))	Shift (O3_223K_(425-490nm))	Shift Error (O3_223K_(425-490nm))	Squeeze (O3_223K_(425-490nm))	Squeeze Error (O3_223K_(425-490nm))	Quadratic Squeeze (O3_223K_(425-490nm))	Quadratic Squeeze Error (O3_223K_(425-490nm))	Cubic Squeeze (O3_223K_(425-490nm))	Cubic Squeeze Error (O3_223K_(425-490nm))	Fit Coefficient (O4_293K_(425-490nm))	Fit Coefficient Error (O4_293K_(425-490nm))	Shift (O4_293K_(425-490nm))	Shift Error (O4_293K_(425-490nm))	Squeeze (O4_293K_(425-490nm))	Squeeze Error (O4_293K_(425-490nm))	Quadratic Squeeze (O4_293K_(425-490nm))	Quadratic Squeeze Error (O4_293K_(425-490nm))	Cubic Squeeze (O4_293K_(425-490nm))	Cubic Squeeze Error (O4_293K_(425-490nm))	Fit Coefficient (H2O_(425-490nm))	Fit Coefficient Error (H2O_(425-490nm))	Shift (H2O_(425-490nm))	Shift Error (H2O_(425-490nm))	Squeeze (H2O_(425-490nm))	Squeeze Error (H2O_(425-490nm))	Quadratic Squeeze (H2O_(425-490nm))	Quadratic Squeeze Error (H2O_(425-490nm))	Cubic Squeeze (H2O_(425-490nm))	Cubic Squeeze Error (H2O_(425-490nm))	Fit Coefficient (Ring_(425-490nm))	Fit Coefficient Error (Ring_(425-490nm))	Shift (Ring_(425-490nm))	Shift Error (Ring_(425-490nm))	Squeeze (Ring_(425-490nm))	Squeeze Error (Ring_(425-490nm))	Quadratic Squeeze (Ring_(425-490nm))	Quadratic Squeeze Error (Ring_(425-490nm))	Cubic Squeeze (Ring_(425-490nm))	Cubic Squeeze Error (Ring_(425-490nm))	Chi Square	Delta	RMS	FitSteps	Poly. Coeff. 0	Poly. Coeff. Error 0	Poly. Coeff. 1	Poly. Coeff. Error 1	Poly. Coeff. 2	Poly. Coeff. Error 2	Poly. Coeff. 3	Poly. Coeff. Error 3	Poly. Coeff. 4	Poly. Coeff. Error 4	Poly. Coeff. 5	Poly. Coeff. Error 5	Add. Poly. Coeff. 0	Add. Poly. Coeff. Error 0	AzimuthAngle	Delta	Deviation	ElevationAngle	ExposureTime	FileName	Latitude	Longitude	Name	NumScans	Pressure	ScanGeometry	StartDateAndTime	StopDateAndTime	TemperatureAmbient	TimeZoneOffset	UserParam1	UserParam2	UserParam3	UserParam4	UserParam5	UserParam6	UserParam7	UserParam8	Variance
1.51282819155349E+17	4.87006455274146E+16	0.00630812731130391	0.355230215165094	0.989952201232055	0.0110203761044619	0	0	0	0	-4.34985704279556E+17	1.70030685133966E+17	0.00630812731130391	0.355230215165094	0.989952201232055	0.0110203761044619	0	0	0	0	1.9288731283018E+20	1.21283324326732E+20	0.00630812731130391	0.355230215165094	0.989952201232055	0.0110203761044619	0	0	0	0	-6.65928672331436E+44	2.4108372206276E+44	0.00630812731130391	0.355230215165094	0.989952201232055	0.0110203761044619	0	0	0	0	6.55307296546815E+23	3.91714675821527E+23	0.00630812731130391	0.355230215165094	0.989952201232055	0.0110203761044619	0	0	0	0	-7.04421018201342E+26	2.97387995479698E+25	-0.0620249256531274	0.0143427026664839	0.999782806684516	0.00065774803400367	0	0	0	0	0.0412974115996516	0.187655877635754	0.0276111408956067	16	7289.56500581816	NaN	-59.3642152099335	NaN	0.158723978971119	NaN	-9.87985228946148E-05	NaN	-1.95533505412024E-07	NaN	2.33154451730333E-10	NaN	0.000103838106768319	0.000333965019705286	0	0.740400154630546	0.192659909376991	0	2075.45185089111	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000319	31.8712825775146	117.490203857422	Meas	10	0	SAZ: 85.5754200871469 SZA: 122.925072767442 LAZ: 241.971596397223 LAZ: 43.3428020367271 Date: 2/13/2017 04:21:39 Lat.: 31.8712825775146 Lon.: 117.490203857422 TimeZoneOffset: 08:00:00	2017-02-13 04:21:39	2017-02-13 04:22:00	0	08:00:00	0.340599697639489	0.0108710280756827	30.0528		02/13/2017 04:21:12	02/13/2017 04:21:32	90.3528		0.0371178406811503
1.50281834995886E+17	4.80071334425112E+16	0.00914243281953007	0.356724635547056	0.986476877063875	0.0112303734645969	0	0	0	0	-4.41806261118751E+17	1.67188772671689E+17	0.00914243281953007	0.356724635547056	0.986476877063875	0.0112303734645969	0	0	0	0	2.33574810150057E+20	1.20048458654268E+20	0.00914243281953007	0.356724635547056	0.986476877063875	0.0112303734645969	0	0	0	0	-5.77261412692056E+44	2.52205888105949E+44	0.00914243281953007	0.356724635547056	0.986476877063875	0.0112303734645969	0	0	0	0	6.4704858669176E+23	3.87668330472244E+23	0.00914243281953007	0.356724635547056	0.986476877063875	0.0112303734645969	0	0	0	0	-7.11588783790317E+26	2.94736471590513E+25	-0.0586085603545393	0.0139147969156862	0.999746552460066	0.000639571676992529	0	0	0	0	0.0408033705197462	0.18101004004487	0.0274172632107445	19	6572.61960373492	1964.90829940617	-53.5563986240408	20.7114722614198	0.143580122864096	0.0914260394960318	-9.13975318144789E-05	0.00021537108771249	-1.71589442724229E-07	2.70103749129442E-07	2.06805847932411E-10	1.41178703082978E-10	0.000105456802851371	0.000331961396987881	0	0.75119455864147	0.194150657172484	0	2137.60693868001	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000320	31.8712825775146	117.490203857422	Meas	9	0	SAZ: 85.6370738531045 SZA: 122.833291320104 LAZ: 242.069827398252 LAZ: 43.4222252857189 Date: 2/13/2017 04:22:05 Lat.: 31.8712825775146 Lon.: 117.490203857422 TimeZoneOffset: 08:00:00	2017-02-13 04:22:05	2017-02-13 04:22:25	0	08:00:00	0.3419447839976433	0.010923621170176118	30.0528		02/13/2017 04:21:12	02/13/2017 04:21:32	90.3528		0.0376944776805075
-6.10726306354908E+15	5.22062542472539E+15	0.238455906095926	0.364727493171778	0.980838482319473	0.0114336968902289	0	0	0	0	4.13229498968008E+16	1.79368465106709E+16	0.238455906095926	0.364727493171778	0.980838482319473	0.0114336968902289	0	0	0	0	-2.14260754187686E+19	1.31271355422288E+19	0.238455906095926	0.364727493171778	0.980838482319473	0.0114336968902289	0	0	0	0	8.65351156776164E+43	2.85790459099018E+43	0.238455906095926	0.364727493171778	0.980838482319473	0.0114336968902289	0	0	0	0	-4.66586584881519E+22	4.18571620524048E+22	0.238455906095926	0.364727493171778	0.980838482319473	0.0114336968902289	0	0	0	0	5.72959499443649E+25	3.48410050081382E+24	-0.0713839052586117	0.0197656506151928	1.00002279731757	0.000897048015814341	0	0	0	0	0.00867573627474265	0.0203734921060609	0.00306462560366376	21	-830.210773637857	288.445482950396	6.75469988575238	3.16168862607912	-0.0179622241258638	0.0142211748035627	1.06246987016973E-05	3.30464519703923E-05	2.36413024214681E-08	3.97291237805509E-08	-2.76069582909873E-11	1.96680232545306E-11	7.65876065573888E-06	0.000153070934989905	0	0.268323736849404	0.0809929460986324	0	1297.26880391439	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000322	31.8712825775146	117.490211486816	Meas	15	0	SAZ: 85.764875004352 SZA: 122.64263816108 LAZ: 242.273010688314 LAZ: 43.5874116287126 Date: 2/13/2017 04:22:59 Lat.: 31.8712825775146 Lon.: 117.490211486816 TimeZoneOffset: 08:00:00	2017-02-13 04:22:59	2017-02-13 04:23:18	0	08:00:00	1.131298110321802	0.0030031419463228486	149.7528		02/13/2017 04:22:32	02/13/2017 04:22:52	90.3528		0.00655985731773597
-7.56169811738308E+15	4.97546468260951E+15	-0.166482189273036	0.386789622370016	0.993025007953177	0.0118365229286548	0	0	0	0	4.11769457120638E+16	1.70475174828382E+16	-0.166482189273036	0.386789622370016	0.993025007953177	0.0118365229286548	0	0	0	0	-3.07118236161422E+19	1.25576845030033E+19	-0.166482189273036	0.386789622370016	0.993025007953177	0.0118365229286548	0	0	0	0	7.89411373332134E+43	2.63725827569351E+43	-0.166482189273036	0.386789622370016	0.993025007953177	0.0118365229286548	0	0	0	0	-6.11662077493551E+22	4.00561511454891E+22	-0.166482189273036	0.386789622370016	0.993025007953177	0.0118365229286548	0	0	0	0	5.54327046744881E+25	3.29344045003239E+24	-0.0787220081555998	0.0194199493856159	1.0004138689542	0.000869015821897127	0	0	0	0	0.00785781528703107	0.0207659047862062	0.00290648180925533	14	-683.133040201482	489.086241353448	5.50697271576563	5.85936250760807	-0.0143596477798733	0.0283022412988999	7.47278003575E-06	6.87937197098548E-05	2.11135159544866E-08	8.4014355328932E-08	-2.35017901794391E-11	4.11801624121758E-11	5.30250642549709E-06	0.000145676826463701	0	0.272020201800585	0.081188780746522	0	1287.806391716	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000323	31.8712825775146	117.490211486816	Meas	16	0	SAZ: 85.8239255994203 SZA: 122.554365003265 LAZ: 242.366691642716 LAZ: 43.6639862553673 Date: 2/13/2017 04:23:24 Lat.: 31.8712825775146 Lon.: 117.490211486816 TimeZoneOffset: 08:00:00	2017-02-13 04:23:24	2017-02-13 04:23:44	0	08:00:00	1.1358863762172802	0.002309935327728364	149.7528		02/13/2017 04:22:32	02/13/2017 04:22:52	90.3528		0.00659161811910682
1.66728891736828E+17	4.84178444656197E+16	0.0920596513495498	0.319191653135811	0.986449662064777	0.010494970541481	0	0	0	0	-4.73352139494499E+17	1.69234317110836E+17	0.0920596513495498	0.319191653135811	0.986449662064777	0.010494970541481	0	0	0	0	3.78108826275296E+20	1.20220909288264E+20	0.0920596513495498	0.319191653135811	0.986449662064777	0.010494970541481	0	0	0	0	-4.1236008377745E+44	2.50268787138069E+44	0.0920596513495498	0.319191653135811	0.986449662064777	0.010494970541481	0	0	0	0	5.76749458511491E+23	3.89617748856424E+23	0.0920596513495498	0.319191653135811	0.986449662064777	0.010494970541481	0	0	0	0	-7.14205926188904E+26	2.9672726657022E+25	-0.0603222352793274	0.013906596304531	0.999501026464205	0.000630907137551969	0	0	0	0	0.0420818039132947	0.189057769137307	0.0274894462187651	14	5354.20857146087	NaN	-43.2636468547955	NaN	0.113926761942634	NaN	-6.51917917376528E-05	NaN	-1.5199188860738E-07	NaN	1.74285320503559E-10	NaN	0.000112118819476079	0.000337121723249104	0	0.745594796894083	0.192617410677601	0	2149.75759718153	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000325	31.8712825775146	117.490211486816	Meas	9	0	SAZ: 85.951230006686 SZA: 122.363672740155 LAZ: 242.568222761081 LAZ: 43.8296050776061 Date: 2/13/2017 04:24:18 Lat.: 31.8712825775146 Lon.: 117.490211486816 TimeZoneOffset: 08:00:00	2017-02-13 04:24:18	2017-02-13 04:24:37	0	08:00:00	0.3447911162751613	0.011330878829993644	30.0528		02/13/2017 04:23:51	02/13/2017 04:24:11	90.3528		0.0371014668961435
1.69710031804046E+17	4.90437513436755E+16	0.0695182660176284	0.315411451921411	0.987189296637161	0.0101352947121833	0	0	0	0	-4.73542116329476E+17	1.71444698366006E+17	0.0695182660176284	0.315411451921411	0.987189296637161	0.0101352947121833	0	0	0	0	3.18749725764935E+20	1.21662566299881E+20	0.0695182660176284	0.315411451921411	0.987189296637161	0.0101352947121833	0	0	0	0	-5.2727989868885E+44	2.48501009618943E+44	0.0695182660176284	0.315411451921411	0.987189296637161	0.0101352947121833	0	0	0	0	6.38014413197263E+23	3.93848307263897E+23	0.0695182660176284	0.315411451921411	0.987189296637161	0.0101352947121833	0	0	0	0	-7.08219758602625E+26	3.00154263626837E+25	-0.0606738618434786	0.0141631531974791	0.999754727734012	0.000650203754825701	0	0	0	0	0.0430908425109875	0.182648180294938	0.0277753289059835	17	6457.30046005972	NaN	-52.3885564119559	NaN	0.138980008376394	NaN	-8.2678748653189E-05	NaN	-1.79393447242923E-07	NaN	2.0934573460942E-10	NaN	8.08208327500785E-05	0.000341139537864222	0	0.749532882132017	0.193644288847994	0	2268.1524488661	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000326	31.8712825775146	117.490219116211	Meas	9	0	SAZ: 86.0100592858177 SZA: 122.27537267239 LAZ: 242.661154602017 LAZ: 43.9063863102868 Date: 2/13/2017 04:24:43 Lat.: 31.8712825775146 Lon.: 117.490219116211 TimeZoneOffset: 08:00:00	2017-02-13 04:24:43	2017-02-13 04:25:04	0	08:00:00	0.34507541036148076	0.01107057445212833	30.0528		02/13/2017 04:23:51	02/13/2017 04:24:11	90.3528		0.0374981106034455
-1.05812583171998E+16	5.02280850570473E+15	-0.952162934562718	0.263692471622229	1.01393730701763	0.00808206255807121	0	0	0	0	5.7882819120228E+16	1.72819548168641E+16	-0.952162934562718	0.263692471622229	1.01393730701763	0.00808206255807121	0	0	0	0	1.15916593053103E+19	1.28018298269921E+19	-0.952162934562718	0.263692471622229	1.01393730701763	0.00808206255807121	0	0	0	0	6.41952806007373E+43	2.3628444322419E+43	-0.952162934562718	0.263692471622229	1.01393730701763	0.00808206255807121	0	0	0	0	-1.0556554505866E+23	4.04584925984095E+22	-0.952162934562718	0.263692471622229	1.01393730701763	0.00808206255807121	0	0	0	0	5.48048208444909E+25	3.34533867398905E+24	-0.0932177342089009	0.0190253054811298	1.00467842936187	0.000844660083226258	0	0	0	0	0.00824222357148785	0.0185218759803912	0.00294020495799499	8	-623.824873342302	NaN	5.10401216903102	NaN	-0.0138484405412103	NaN	9.52359308839579E-06	NaN	1.48793777486843E-08	NaN	-1.87718668275163E-11	NaN	2.50496995922374E-06	0.000149197573293516	0	0.2925345344125	0.08712248386702	0	1283.19931030273	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000328	31.8712825775146	117.490219116211	Meas	16	0	SAZ: 86.1345361298506 SZA: 122.08816940945 LAZ: 242.857373161833 LAZ: 44.0693578965013 Date: 2/13/2017 04:25:36 Lat.: 31.8712825775146 Lon.: 117.490219116211 TimeZoneOffset: 08:00:00	2017-02-13 04:25:36	2017-02-13 04:25:57	0	08:00:00	1.143064392486927	0.004572335428020921	149.7528		02/13/2017 04:25:10	02/13/2017 04:25:30	90.3528		0.00759032719515916
-5.92678229017934E+15	4.89757303058364E+15	-0.532163711055205	0.429875603180579	1.00281417916832	0.0135337570586854	0	0	0	0	3.36825102236965E+16	1.6768368492916E+16	-0.532163711055205	0.429875603180579	1.00281417916832	0.0135337570586854	0	0	0	0	2.04977233361381E+17	1.24111413037233E+19	-0.532163711055205	0.429875603180579	1.00281417916832	0.0135337570586854	0	0	0	0	4.92159906734622E+43	2.38124481611212E+43	-0.532163711055205	0.429875603180579	1.00281417916832	0.0135337570586854	0	0	0	0	-4.68084446141477E+22	3.93073532986851E+22	-0.532163711055205	0.429875603180579	1.00281417916832	0.0135337570586854	0	0	0	0	5.44433590190741E+25	3.23516088107719E+24	-0.0699918254427632	0.0194034564468532	0.999838550669706	0.000876155733742	0	0	0	0	0.00783116754359585	0.0204241963828975	0.00285858444092606	17	-604.05244065277	206.198624054625	4.92923995595515	2.20779614555575	-0.0132894537409362	0.00992720238908988	8.80677764793722E-06	2.37352642117733E-05	1.50463016900946E-08	2.99606000244133E-08	-1.8546562661357E-11	1.5644857723102E-11	5.43247769865975E-06	0.000145429604092679	0	0.282831793341694	0.0866349177866077	0	1343.88821919759	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000329	31.8712825775146	117.490219116211	Meas	15	0	SAZ: 86.1978287677042 SZA: 121.992791057859 LAZ: 242.956927790457 LAZ: 44.1524887591989 Date: 2/13/2017 04:26:03 Lat.: 31.8712825775146 Lon.: 117.490219116211 TimeZoneOffset: 08:00:00	2017-02-13 04:26:03	2017-02-13 04:26:23	0	08:00:00	1.1457479524861995	0.0031382727429380254	149.7528		02/13/2017 04:25:10	02/13/2017 04:25:30	90.3528		0.00750560897989228
1.61350485076435E+17	4.86483367080414E+16	0.0884316194680215	0.329378460651573	0.987097345373478	0.0107275945561146	0	0	0	0	-4.53309988626316E+17	1.6981581933705E+17	0.0884316194680215	0.329378460651573	0.987097345373478	0.0107275945561146	0	0	0	0	4.09200097519723E+20	1.20485946137547E+20	0.0884316194680215	0.329378460651573	0.987097345373478	0.0107275945561146	0	0	0	0	-3.54031621373761E+44	2.49748330194663E+44	0.0884316194680215	0.329378460651573	0.987097345373478	0.0107275945561146	0	0	0	0	6.03902443694408E+23	3.91728560133701E+23	0.0884316194680215	0.329378460651573	0.987097345373478	0.0107275945561146	0	0	0	0	-7.2607581973722E+26	3.00172006006791E+25	-0.0658844603422999	0.014036042951144	0.999812532138444	0.000638370134180921	0	0	0	0	0.0455135498246508	0.185463270280451	0.0276297985321261	23	4601.89731032476	NaN	-37.0766778380516	NaN	0.0973493669722015	NaN	-5.565989923438E-05	NaN	-1.28600284031453E-07	NaN	1.47044617227478E-10	NaN	8.9699965777669E-05	0.000350598391146541	0	0.753325469421938	0.197161651892981	0	661.394691467285	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000331	31.871280670166	117.490219116211	Meas	30	0	SAZ: 86.3241748158817 SZA: 121.80201379503 LAZ: 243.155224003236 LAZ: 44.3189651526029 Date: 2/13/2017 04:26:57 Lat.: 31.871280670166 Lon.: 117.490219116211 TimeZoneOffset: 08:00:00	2017-02-13 04:26:57	2017-02-13 04:27:17	0	08:00:00	0.35977153860468397	0.011998314971534639	30.0528		02/13/2017 04:26:30	02/13/2017 04:26:51	90.3528		0.038872716977169
1.54665944444558E+17	4.94231275909813E+16	0.0744704707511295	0.35116055643864	0.985432930232454	0.0110527660413723	0	0	0	0	-4.4149241886873E+17	1.72239905908843E+17	0.0744704707511295	0.35116055643864	0.985432930232454	0.0110527660413723	0	0	0	0	3.0252344358948E+20	1.22856710555962E+20	0.0744704707511295	0.35116055643864	0.985432930232454	0.0110527660413723	0	0	0	0	-5.60754536768614E+44	2.58095919122688E+44	0.0744704707511295	0.35116055643864	0.985432930232454	0.0110527660413723	0	0	0	0	6.61397569511246E+23	3.98084073316063E+23	0.0744704707511295	0.35116055643864	0.985432930232454	0.0110527660413723	0	0	0	0	-7.35328706444734E+26	3.05455907974965E+25	-0.0615704758973194	0.0138510551734178	0.99976317907721	0.000634560541485554	0	0	0	0	0.0458814675739857	0.177165373367101	0.0280616697115673	21	6550.391681339	NaN	-53.1680977450887	NaN	0.141191722910863	NaN	-8.45394087971635E-05	NaN	-1.8102194516648E-07	NaN	2.11847155510724E-10	NaN	0.000129397019723519	0.000352012604474639	0	0.744627258776594	0.191882730857692	0	2396.24571800232	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000332	31.871280670166	117.490219116211	Meas	8	0	SAZ: 86.3848944221513 SZA: 121.710148257698 LAZ: 243.250314228014 LAZ: 44.3992225960586 Date: 2/13/2017 04:27:23 Lat.: 31.871280670166 Lon.: 117.490219116211 TimeZoneOffset: 08:00:00	2017-02-13 04:27:23	2017-02-13 04:27:42	0	08:00:00	0.3536681650471681	0.01183531979238033	30.0528		02/13/2017 04:26:30	02/13/2017 04:26:51	90.3528		0.0368189824014054
-1.08161566666817E+16	5.42549461647194E+15	-0.118524721464658	0.439787832789485	0.994277869562558	0.0148079831310929	0	0	0	0	4.29626481309909E+16	1.85670179445719E+16	-0.118524721464658	0.439787832789485	0.994277869562558	0.0148079831310929	0	0	0	0	-1.01882341490894E+20	1.35981962292878E+19	-0.118524721464658	0.439787832789485	0.994277869562558	0.0148079831310929	0	0	0	0	-2.58107306304285E+43	3.08017198409154E+43	-0.118524721464658	0.439787832789485	0.994277869562558	0.0148079831310929	0	0	0	0	-1.00927877545748E+22	4.34630836752102E+22	-0.118524721464658	0.439787832789485	0.994277869562558	0.0148079831310929	0	0	0	0	5.83967625893005E+25	3.50399671037083E+24	-0.0777272669710027	0.0200397618429218	0.999838669533179	0.000887453754769847	0	0	0	0	0.00975897748510693	0.0221895333483821	0.0031629488676214	17	207.965703025241	NaN	-1.90980478402782	NaN	0.00629821648292304	NaN	-8.10181692732443E-06	NaN	1.20229529884239E-09	NaN	3.53815305855799E-12	NaN	1.23797464489688E-05	0.000162346048387328	0	0.306808937992371	0.0915034229491928	0	1249.93848800659	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000334	31.8712787628174	117.490219116211	Meas	16	0	SAZ: 86.5084450396892 SZA: 121.522865293832 LAZ: 243.443385335091 LAZ: 44.5630259418163 Date: 2/13/2017 04:28:16 Lat.: 31.8712787628174 Lon.: 117.490219116211 TimeZoneOffset: 08:00:00	2017-02-13 04:28:16	2017-02-13 04:28:36	0	08:00:00	1.1541996708935585	0.003136280521783043	149.7528		02/13/2017 04:27:49	02/13/2017 04:28:10	90.3528		0.00837287641141886
3.96558913500798E+16	8.23699493833793E+15	0.273148172073971	0.19135945656235	0.987059239584553	0.00583554782350919	0	0	0	0	-8.78172427457498E+16	2.91521208743887E+16	0.273148172073971	0.19135945656235	0.987059239584553	0.00583554782350919	0	0	0	0	-2.43113798258811E+19	2.04331961925254E+19	0.273148172073971	0.19135945656235	0.987059239584553	0.00583554782350919	0	0	0	0	-2.11868946827742E+44	3.72452353315664E+43	0.273148172073971	0.19135945656235	0.987059239584553	0.00583554782350919	0	0	0	0	1.97042923195619E+23	6.55704415060182E+22	0.273148172073971	0.19135945656235	0.987059239584553	0.00583554782350919	0	0	0	0	-1.10377066763558E+26	5.22349807227745E+24	-0.0781389784597082	0.0146060638860271	1.00402737989735	0.000665313965558585	0	0	0	0	0.00832342076859275	0.0288344664165475	0.00467962969724182	10	1614.65065210186	333.529378283155	-13.1969479460077	3.44725505009869	0.0354046071930077	0.0148362510893503	-2.20040267925143E-05	3.41657585442102E-05	-4.43331565236384E-08	4.2367715717411E-08	5.2961917686708E-11	2.21500125607701E-11	8.26760094825489E-06	0.000149930672487189	0	0.274952683064004	0.0649866586824763	0	1220.46673297882	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000335	31.8713874816895	117.49015045166	Meas	16	0	SAZ: 86.5688401218527 SZA: 121.43103329992 LAZ: 243.537563077865 LAZ: 44.64347752338 Date: 2/13/2017 04:28:42 Lat.: 31.8713874816895 Lon.: 117.49015045166 TimeZoneOffset: 08:00:00	2017-02-13 04:28:42	2017-02-13 04:29:02	0	08:00:00	0.8429196985042294	0.0031876187158783402	149.7528		02/13/2017 04:27:49	02/13/2017 04:28:10	90.3528		0.00422326580671268
-2.95038069649286E+16	9.47919220491139E+15	-0.427208262767141	0.285643353774431	1.00594681424815	0.00947633173042524	0	0	0	0	1.18481781808162E+17	3.24487799358499E+16	-0.427208262767141	0.285643353774431	1.00594681424815	0.00947633173042524	0	0	0	0	-9.48386877564188E+19	2.38688395562373E+19	-0.427208262767141	0.285643353774431	1.00594681424815	0.00947633173042524	0	0	0	0	7.60803952080406E+43	4.51713506605922E+43	-0.427208262767141	0.285643353774431	1.00594681424815	0.00947633173042524	0	0	0	0	-5.32312942349473E+22	7.51883602484909E+22	-0.427208262767141	0.285643353774431	1.00594681424815	0.00947633173042524	0	0	0	0	1.33711758959506E+26	6.33720510815822E+24	0.0570242233156416	0.0144975769587066	1.00037502364756	0.000668278909927783	0	0	0	0	0.0496201028623282	0.0374067556807593	0.00554495241596998	25	-1023.92400993691	NaN	8.25863460785171	NaN	-0.0216047144084397	NaN	1.16527722058441E-05	NaN	3.06710346007292E-08	NaN	-3.44941929437354E-11	NaN	2.95480693192765E-05	0.000366073586523198	0	0.724416231654621	0.213893841565967	0	1178.54533475988	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000337	31.872673034668	117.491729736328	Meas	17	0	SAZ: 86.6920494986016 SZA: 121.242300923142 LAZ: 243.729384485204 LAZ: 44.8094531244069 Date: 2/13/2017 04:29:35 Lat.: 31.872673034668 Lon.: 117.491729736328 TimeZoneOffset: 08:00:00	2017-02-13 04:29:35	2017-02-13 04:29:55	0	08:00:00	1.3706067463950564	0.006597339387355869	30.0528		02/13/2017 04:29:08	02/13/2017 04:29:29	90.3528		0.0457505754598469
-3.51798885839205E+16	1.08640210525749E+16	-0.364251417860057	0.290004650642593	0.997794986801398	0.00954264811615746	0	0	0	0	1.38777949636781E+17	3.73195161468841E+16	-0.364251417860057	0.290004650642593	0.997794986801398	0.00954264811615746	0	0	0	0	-8.05013969079593E+19	2.7477726547031E+19	-0.364251417860057	0.290004650642593	0.997794986801398	0.00954264811615746	0	0	0	0	1.46151786958827E+44	5.64557157529044E+43	-0.364251417860057	0.290004650642593	0.997794986801398	0.00954264811615746	0	0	0	0	-1.06428187818204E+23	8.60753762497578E+22	-0.364251417860057	0.290004650642593	0.997794986801398	0.00954264811615746	0	0	0	0	1.63262062330399E+26	7.39602874891124E+24	0.0596317839747008	0.0138586696573099	1.00028089563586	0.000633573853914224	0	0	0	0	0.0830624846874527	0.0416652011352893	0.00639265554567014	21	-1375.83003273748	NaN	11.143206466028	NaN	-0.0293821729413047	NaN	1.66142934848695E-05	NaN	4.01430697653744E-08	NaN	-4.59617907756691E-11	NaN	3.90175447920156E-05	0.000473633075544786	0	0.942922289437623	0.278446263328484	0	1068.52330659565	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000300\Meas0000338	31.8727226257324	117.491775512695	Meas	19	0	SAZ: 86.7523319523736 SZA: 121.150359703801 LAZ: 243.822979113435 LAZ: 44.8901585930652 Date: 2/13/2017 04:30:01 Lat.: 31.8727226257324 Lon.: 117.491775512695 TimeZoneOffset: 08:00:00	2017-02-13 04:30:01	2017-02-13 04:30:22	0	08:00:00	1.495288921903078	0.008298604119653257	30.0528		02/13/2017 04:29:08	02/13/2017 04:29:29	90.3528		0.0775323215615956
